candidate_id,allocation,overlap,allocation_stratum,origin_type,doc_id,page,language,context_unit_id,alternate_context_unit_id,openai_statement_ids,claude_statement_ids,openai_codes,claude_codes,openai_odr,claude_odr,match_score,match_method,candidate_span_sha256
PC-00806,Dominik,False,en|both,both,CA_BoC_RetailFeasibility_SDP2025_9,44,en,PRD-0108-P0044-U01,,openai:PRD-0108-P0044-U01:S004,claude:PRD-0108-P0044-U01:S001,OPS.resilience,PROC.pilot_learning,finding,finding,1.0,raw_equal,3b9254754bf7a79ebc871e9f592fd0eda09886a2b2c9b0ebd25e09192495bda8
PC-00807,both,True,en|openai_only,openai_only,CA_BoC_RetailFeasibility_SDP2025_9,44,en,PRD-0108-P0044-U01,,openai:PRD-0108-P0044-U01:S005,,OPS.resilience,,finding,,,,79805cfa8d2b39ea276df040859a4d7cce0f785ff57acb3fac9c0b1f7e1904ad
PC-00808,Martin,False,en|openai_only,openai_only,CA_BoC_RetailFeasibility_SDP2025_9,44,en,PRD-0108-P0044-U01,,openai:PRD-0108-P0044-U01:S001,,OPS.resilience,,finding,,,,4d2cc01f739f9c41d9b41fbc32fa99e0136a8b684b9553820ac201a51b3e53a0
PC-00809,both,True,en|openai_only,openai_only,CA_BoC_RetailFeasibility_SDP2025_9,44,en,PRD-0108-P0044-U01,,openai:PRD-0108-P0044-U01:S003,,OPS.resilience,,finding,,,,73f27a275b1938cc15bc8522b2166a388d796a711f607858f8a729938f6a38a5
PC-00810,Dominik,False,en|both,both,CA_BoC_RetailFeasibility_SDP2025_9,44,en,PRD-0108-P0044-U01,PRD-0108-P0044-U01,openai:PRD-0108-P0044-U01:S002,claude:PRD-0108-P0044-U01:S002,OPS.resilience,PROC.pilot_learning,finding,finding,1.0,raw_equal,78bc8586cf3d822d9ff5d66f3770ee5a037ffef130fe63d4846c2da44fae8da0
PC-00811,Dominik,False,en|both,both,CA_BoC_RetailFeasibility_SDP2025_9,45,en,PRD-0108-P0045-U01,PRD-0108-P0045-U01,openai:PRD-0108-P0045-U01:S002,claude:PRD-0108-P0045-U01:S002,OPS.resilience,PROC.pilot_learning,proposal,finding,1.0,raw_equal,51ce8378a2f3bb00dc750d7bdc2c8dfaff1bf849ab99409eebcf32c438bb56c4
PC-00812,both,True,en|both,both,CA_BoC_RetailFeasibility_SDP2025_9,45,en,PRD-0108-P0045-U01,PRD-0108-P0045-U01,openai:PRD-0108-P0045-U01:S001,claude:PRD-0108-P0045-U01:S001,OPS.resilience,PROC.pilot_learning,finding,finding,1.0,normalized_container,69c05f30c5bd6fe10dd84a4e25cfc39be340f002f4dfac068a7ce31d1c61de30
PC-00813,Dominik,False,en|openai_only,openai_only,CA_BoC_ScaleDown_page_2024,15,en,PRD-0106-P0015-U01,,openai:PRD-0106-P0015-U01:S001,,OTHER.keep,,decision,,,,cfb5fc85247bf5efbc9733e4a7c1c9e049ee42078c9d35a7a8e824decf3d23ba
PC-00814,Martin,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,,openai:PRD-0014-P0005-U01:S004,claude:PRD-0014-P0005-U01:S004,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,945ea9cba0b9ab498c82e16aa3458961787ab1c54fc31fb8ef2a7a5ee6553458
PC-00815,Dominik,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S002,claude:PRD-0014-P0005-U01:S007,INTEROP.domestic,PRIV.CB.visibility.transparent,finding,finding,1.0,raw_equal,2384deb487a821e03a64523da4c9feb9d65dfaafb92f92e50836f32ae4ae841e
PC-00816,Dominik,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S007,claude:PRD-0014-P0005-U01:S006,SYS.design,SYS.design,finding,finding,1.0,raw_equal,8031ede0f4bbc99b3275227618ec2dd64208395ebeb81784864b22b03e4bc71a
PC-00817,both,True,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,,openai:PRD-0014-P0005-U01:S005,claude:PRD-0014-P0005-U01:S005,PROG.generic,PROG.generic,finding,finding,1.0,raw_equal,6ca498a2fac9ba1ddfddcc4b2477290deab921a61c655276eeb86b0c95855a19
PC-00818,Dominik,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S009,claude:PRD-0014-P0005-U01:S002,OTHER.keep,TECH.DLT,finding,finding,1.0,raw_equal,2384deb487a821e03a64523da4c9feb9d65dfaafb92f92e50836f32ae4ae841e
PC-00819,Dominik,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S008,claude:PRD-0014-P0005-U01:S009,SYS.design,OPS.resilience,finding,finding,1.0,raw_equal,db4ace1b758f0e5e76e9219662670e697c69744c6780b2137d25fcc7e5cd5d9c
PC-00820,Martin,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S006,claude:PRD-0014-P0005-U01:S010,SYS.design,TECH.DLT,finding,finding,1.0,raw_equal,dab8902ee8c461917fc6b2c388b9095e47717e1369a5a15760273622de153975
PC-00821,Martin,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S010,claude:PRD-0014-P0005-U01:S001,TECH.DLT,SYS.design,finding,finding,1.0,raw_equal,dab8902ee8c461917fc6b2c388b9095e47717e1369a5a15760273622de153975
PC-00822,Dominik,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,PRD-0014-P0005-U01,openai:PRD-0014-P0005-U01:S001,claude:PRD-0014-P0005-U01:S008,TECH.DLT,SYS.design,finding,finding,1.0,raw_equal,bad2e12237d99a056cb05aa8f56bce8292a2efa8a924ef839735dcb28a4016f7
PC-00823,Martin,False,en|both,both,CA_Jasper_III_2018,5,en,PRD-0014-P0005-U01,,openai:PRD-0014-P0005-U01:S003,claude:PRD-0014-P0005-U01:S003,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,474b9ec55904c58805927c9352255d5e3f871b390988799be9a2c2cc1636b1e0
PC-00824,Martin,False,en|both,both,CA_Jasper_III_2018,7,en,PRD-0014-P0007-U01,,openai:PRD-0014-P0007-U01:S001,claude:PRD-0014-P0007-U01:S002,TECH.DLT,PROC.pilot_learning,finding,finding,1.0,raw_equal,ffc6912b342b4d435a6873c5c7b3f3e8a11005ffbe711461524d2f68ddff9d83
PC-00825,Martin,False,en|claude_only,claude_only,CA_Jasper_III_2018,7,en,PRD-0014-P0007-U01,,,claude:PRD-0014-P0007-U01:S001,,TECH.DLT,,decision,,,5270c0bfb83c865c019d3e8a85fdb6541d4a8f7a97a10dcb42e580b53296d99c
PC-00826,Dominik,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,PRD-0014-P0008-U01,openai:PRD-0014-P0008-U01:S004,claude:PRD-0014-P0008-U01:S008,SYS.design,SYS.design,decision,decision,1.0,raw_equal,ad523324cf5825e862829c3bc76a1179a7e23bddb91a7b8a18ea2c99c64d467b
PC-00827,Dominik,False,en|claude_only,claude_only,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,,,claude:PRD-0014-P0008-U01:S002,,TECH.TOKEN.decided_yes,,decision,,,7924ea184042e38fca4c8dda8272c9638d05e042c1141963424004450caf95da
PC-00828,Dominik,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,PRD-0014-P0008-U01,openai:PRD-0014-P0008-U01:S002,claude:PRD-0014-P0008-U01:S006,TECH.TOKEN.decided_yes,SYS.design,decision,decision,1.0,raw_equal,7924ea184042e38fca4c8dda8272c9638d05e042c1141963424004450caf95da
PC-00829,Dominik,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,PRD-0014-P0008-U01,openai:PRD-0014-P0008-U01:S003,claude:PRD-0014-P0008-U01:S004,PROG.restriction,SYS.design,decision,decision,1.0,raw_equal,79db7ad5184a99d5935948342302828d0ad5e85c1b7964f57cbb66792507d907
PC-00830,Dominik,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,,openai:PRD-0014-P0008-U01:S001,claude:PRD-0014-P0008-U01:S001,TECH.DLT,TECH.DLT,decision,decision,1.0,raw_equal,fb6a7c761bf3d2000b8ed2860d8dc3e3146facd9a68e4d599c9fab3390fbc2ef
PC-00831,Dominik,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,PRD-0014-P0008-U01,openai:PRD-0014-P0008-U01:S007,claude:PRD-0014-P0008-U01:S007,SYS.design,SYS.design,decision,decision,1.0,raw_equal,4397e0cb038c8e173b75fc263f88d93e64df5d98372d51e78ce9eac2e04ca67e
PC-00832,Martin,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,PRD-0014-P0008-U01,openai:PRD-0014-P0008-U01:S005,claude:PRD-0014-P0008-U01:S003,TECH.DLT,SYS.design,decision,decision,1.0,raw_equal,fbfb2fb3ae0a852118811c9cf565bd9f3791a819b2e5b0f52e4eddaadee84378
PC-00833,Dominik,False,en|claude_only,claude_only,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,,,claude:PRD-0014-P0008-U01:S005,,TECH.DLT,,decision,,,2c5f75bb409c5302ec7fcaf99fee8332188dc5bbb8265e5e0a7a161ad01f91c8
PC-00834,Dominik,False,en|both,both,CA_Jasper_III_2018,8,en,PRD-0014-P0008-U01,PRD-0014-P0008-U01,openai:PRD-0014-P0008-U01:S006,claude:PRD-0014-P0008-U01:S009,SYS.design,SYS.design,decision,decision,1.0,raw_equal,5a8812b9ae1d2fe5c7d76f2c897ba1278c1a105d2e52f557cf1587ada2196674
PC-00835,Dominik,False,en|both,both,CA_Jasper_III_2018,9,en,PRD-0014-P0009-U01,,openai:PRD-0014-P0009-U01:S004,claude:PRD-0014-P0009-U01:S003,SYS.design,SYS.design,finding,finding,1.0,raw_equal,af8012d7b2af19c95016d015343aba53b599e4f64cc3a3c96edbd5f14fa52829
PC-00836,both,True,en|both,both,CA_Jasper_III_2018,9,en,PRD-0014-P0009-U01,PRD-0014-P0009-U01,openai:PRD-0014-P0009-U01:S002,claude:PRD-0014-P0009-U01:S002,SYS.design,TECH.TOKEN.decided_yes,finding,finding,1.0,raw_equal,6b004f8a1e3f49d26f1d4474ba277818cd5a0a702216f6efbfa11733f288efd8
PC-00837,Dominik,False,en|both,both,CA_Jasper_III_2018,9,en,PRD-0014-P0009-U01,PRD-0014-P0009-U01,openai:PRD-0014-P0009-U01:S005,claude:PRD-0014-P0009-U01:S004,ADOPT.experience,PROC.pilot_learning,finding,finding,1.0,raw_equal,c1495629f747b5a8106eae5ab36e6733e9eee08307da3c088e6fc8bd649c071b
PC-00838,Martin,False,en|both,both,CA_Jasper_III_2018,9,en,PRD-0014-P0009-U01,PRD-0014-P0009-U01,openai:PRD-0014-P0009-U01:S001,claude:PRD-0014-P0009-U01:S001,SYS.design,TECH.DLT,finding,finding,1.0,raw_contains,f0fff7f4452bc70bf64dce32f8b4043b9f6dbdd65ba082fb2a4e72ad24de3cb8
PC-00839,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,9,en,PRD-0014-P0009-U01,,openai:PRD-0014-P0009-U01:S003,,TECH.TOKEN.decided_yes,,finding,,,,6b004f8a1e3f49d26f1d4474ba277818cd5a0a702216f6efbfa11733f288efd8
PC-00840,Martin,False,en|both,both,CA_Jasper_III_2018,10,en,PRD-0014-P0010-U01,PRD-0014-P0010-U01,openai:PRD-0014-P0010-U01:S001,claude:PRD-0014-P0010-U01:S001,TECH.DLT,TECH.DLT,decision,finding,1.0,raw_contains,7f59e7c39a7539936d9f8452241297b704d938a9cfba2b44b16287ec65526b02
PC-00841,Dominik,False,en|both,both,CA_Jasper_III_2018,10,en,PRD-0014-P0010-U01,,openai:PRD-0014-P0010-U01:S004,claude:PRD-0014-P0010-U01:S003,TECH.DLT,TECH.DLT,finding,finding,1.0,raw_equal,71c93c16a97181b22b5908cb470b9d8d1f00d225fd67102070ad7b6b09e576bd
PC-00842,Dominik,False,en|both,both,CA_Jasper_III_2018,10,en,PRD-0014-P0010-U01,,openai:PRD-0014-P0010-U01:S003,claude:PRD-0014-P0010-U01:S002,SYS.design,SYS.design,finding,finding,1.0,raw_equal,e5e4acf69b0db5d03f7c9b0307bad3f45eb36df8284d42e943807f41a8e91cf9
PC-00843,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,10,en,PRD-0014-P0010-U01,,openai:PRD-0014-P0010-U01:S002,,OTHER.keep,,finding,,,,57e168e70bc437d7758a0e099a672650fdea60c133a6bdf8f259025e09093dc9
PC-00844,Dominik,False,en|both,both,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,,openai:PRD-0014-P0011-U01:S004,claude:PRD-0014-P0011-U01:S004,SYS.design,SYS.design,decision,decision,1.0,raw_equal,96b47335fd10ddc6032e23d96e2bc8f9d2da64a7f35e56bebc4fe089953ae98d
PC-00845,Dominik,False,en|both,both,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,,openai:PRD-0014-P0011-U01:S007,claude:PRD-0014-P0011-U01:S006,SYS.design,TECH.DLT,decision,decision,1.0,raw_equal,c723b3f212ec58c0d38908558ec43e630e80290a573981043c41981be26300ed
PC-00846,Martin,False,en|both,both,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,PRD-0014-P0011-U01,openai:PRD-0014-P0011-U01:S003,claude:PRD-0014-P0011-U01:S003,SYS.design,SYS.design,decision,decision,1.0,normalized_container,c4c98f2a232871e07dc76446423b07c5dd7e44f906666055d9450cbbad4dbbd1
PC-00847,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,,openai:PRD-0014-P0011-U01:S001,,TECH.DLT,,decision,,,,fb2d3fda25d2809572de72e1a63199a12ae2f7b91f7a77b9097dc825f29db610
PC-00848,Martin,False,en|both,both,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,,openai:PRD-0014-P0011-U01:S005,claude:PRD-0014-P0011-U01:S005,TECH.TOKEN.decided_yes,SYS.design,decision,decision,1.0,raw_equal,d8801f55e66817b4f22b736c9e316473bc9b9593f094341048f4a38734216d4f
PC-00849,Martin,False,en|both,both,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,PRD-0014-P0011-U01,openai:PRD-0014-P0011-U01:S006,claude:PRD-0014-P0011-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,7554005e2a5c0b18197bb32fb823620c87c9459e4c45a49512f2b869888bc0c3
PC-00850,Martin,False,en|both,both,CA_Jasper_III_2018,11,en,PRD-0014-P0011-U01,PRD-0014-P0011-U01,openai:PRD-0014-P0011-U01:S002,claude:PRD-0014-P0011-U01:S001,SYS.design,TECH.DLT,finding,decision,1.0,raw_equal,869ab3570be66da2c2e1eb6735a519f0ea74c13d930f803cfa7a236cfdcd400b
PC-00851,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,12,en,PRD-0014-P0012-U01,,openai:PRD-0014-P0012-U01:S002,,SYS.design,,decision,,,,8604f72e54f9cef651f126e079e42bc49e2374b92cef3fccb547846e8c32139c
PC-00852,Martin,False,en|both,both,CA_Jasper_III_2018,12,en,PRD-0014-P0012-U01,PRD-0014-P0012-U01,openai:PRD-0014-P0012-U01:S004,claude:PRD-0014-P0012-U01:S003,INTEROP.domestic,SYS.design,decision,decision,1.0,raw_equal,42a3a32ceb86cac7b513491ee8f163546b83e727f9a456262f82d961525e64c8
PC-00853,both,True,en|both,both,CA_Jasper_III_2018,12,en,PRD-0014-P0012-U01,PRD-0014-P0012-U01,openai:PRD-0014-P0012-U01:S001,claude:PRD-0014-P0012-U01:S002,INTEROP.domestic,SYS.design,decision,decision,1.0,raw_contains,af71ae36daae1f4ace60a34c47fee17bfdcef23a622bedf92ec5328bd5fc89c1
PC-00854,both,True,en|both,both,CA_Jasper_III_2018,12,en,PRD-0014-P0012-U01,PRD-0014-P0012-U01,openai:PRD-0014-P0012-U01:S003,claude:PRD-0014-P0012-U01:S001,SYS.design,TECH.TOKEN.decided_yes,decision,decision,1.0,raw_equal,54b195550a0d14cfc12c678311cd7123f8cb55b434014c7d5174bbe68a383ef9
PC-00855,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,12,en,PRD-0014-P0012-U01,,openai:PRD-0014-P0012-U01:S005,,SYS.design,,decision,,,,81b1048a55e2d9c88a7596823779c1c14aa7f628e9e31c8142d57fc7b5feb7f0
PC-00856,Dominik,False,en|both,both,CA_Jasper_III_2018,13,en,PRD-0014-P0013-U01,,openai:PRD-0014-P0013-U01:S002,claude:PRD-0014-P0013-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,047480eee128cec8fc6de2a5c9ab78db580f0e309438d4fd4a4fbe4819d37e41
PC-00857,Martin,False,en|both,both,CA_Jasper_III_2018,13,en,PRD-0014-P0013-U01,,openai:PRD-0014-P0013-U01:S003,claude:PRD-0014-P0013-U01:S003,INTEROP.domestic,SYS.design,decision,decision,1.0,raw_equal,377e50fc3bea2cb2ed7c36219cda948b96ac51e5c40e71d83e3612e52364f950
PC-00858,Martin,False,en|both,both,CA_Jasper_III_2018,13,en,PRD-0014-P0013-U01,,openai:PRD-0014-P0013-U01:S001,claude:PRD-0014-P0013-U01:S001,SYS.design,TECH.DLT,decision,decision,1.0,raw_equal,305496b2ab52ee1fe148b980375d9bfc83cc93274ef7a9db16299bce0457e76f
PC-00859,both,True,en|both,both,CA_Jasper_III_2018,14,en,PRD-0014-P0014-U01,PRD-0014-P0014-U01,openai:PRD-0014-P0014-U01:S005,claude:PRD-0014-P0014-U01:S001,SYS.design,SYS.design,decision,decision,1.0,raw_equal,39e829d027984ee4d98dd068fb42493f3bce0c37059b213990325f9d9e4510f0
PC-00860,both,True,en|openai_only,openai_only,CA_Jasper_III_2018,14,en,PRD-0014-P0014-U01,,openai:PRD-0014-P0014-U01:S003,,SYS.design,,decision,,,,31e2d395bf83b3e3b831cef1261dc0e58160daafe745579c42cd79c452a97342
PC-00861,both,True,en|both,both,CA_Jasper_III_2018,14,en,PRD-0014-P0014-U01,PRD-0014-P0014-U01,openai:PRD-0014-P0014-U01:S004,claude:PRD-0014-P0014-U01:S003,SYS.design,PROC.pilot_learning,decision,finding,1.0,raw_equal,7179fcd493935a8cfef8f927995a840d910cc18ac3ca3c4f32bbf7e31949e9fe
PC-00862,Dominik,False,en|both,both,CA_Jasper_III_2018,14,en,PRD-0014-P0014-U01,PRD-0014-P0014-U01,openai:PRD-0014-P0014-U01:S006,claude:PRD-0014-P0014-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,8dfb2fcfb794f91fadb5d4da98a2106d03d66625e9d6e807630ee98a7f38c8db
PC-00863,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,14,en,PRD-0014-P0014-U01,,openai:PRD-0014-P0014-U01:S001,,SYS.design,,decision,,,,0f4e2a755a1fd7817d0981a4bf6574030c39f7ec07092e3ecd940f5eb3617980
PC-00864,both,True,en|openai_only,openai_only,CA_Jasper_III_2018,14,en,PRD-0014-P0014-U01,,openai:PRD-0014-P0014-U01:S002,,SYS.design,,decision,,,,6ed458182c0525bd8709fdb36d731cdfe6018f4e5e9835f0b5618198ae6762a3
PC-00865,both,True,en|both,both,CA_Jasper_III_2018,16,en,PRD-0014-P0016-U01,PRD-0014-P0016-U01,openai:PRD-0014-P0016-U01:S001,claude:PRD-0014-P0016-U01:S002,SYS.design,SYS.design,decision,decision,1.0,raw_equal,114358c8bd4ee33375948463241988e8492eb3e1db0f401e6cefe49ce83610cc
PC-00866,Martin,False,en|openai_only,openai_only,CA_Jasper_III_2018,16,en,PRD-0014-P0016-U01,,openai:PRD-0014-P0016-U01:S002,,SYS.design,,decision,,,,bc47a5799bddd47cc568596748b21ea5594ac6ec0e6a408914091277514919fd
PC-00867,Martin,False,en|both,both,CA_Jasper_III_2018,16,en,PRD-0014-P0016-U01,PRD-0014-P0016-U01,openai:PRD-0014-P0016-U01:S003,claude:PRD-0014-P0016-U01:S001,SYS.design,SYS.design,decision,decision,1.0,raw_equal,5a03659b5965c636d7ec27b139fde602b76a4a22f38302e60f3521db1c63915f
PC-00868,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,16,en,PRD-0014-P0016-U01,,openai:PRD-0014-P0016-U01:S004,,SYS.design,,decision,,,,f6ad5a0b7d6bb945cd54a13d7a15d077813c11264923be0f79eb9c739ab0401a
PC-00869,Martin,False,en|both,both,CA_Jasper_III_2018,17,en,PRD-0014-P0017-U01,PRD-0014-P0017-U01,openai:PRD-0014-P0017-U01:S003,claude:PRD-0014-P0017-U01:S001,OPS.resilience,PROC.pilot_learning,finding,finding,1.0,raw_equal,7edcec0dad1a2180e1a60c7a928ed45362511de9b0f84847aa5ec746b2493b5c
PC-00870,both,True,en|both,both,CA_Jasper_III_2018,17,en,PRD-0014-P0017-U01,PRD-0014-P0017-U01,openai:PRD-0014-P0017-U01:S001,claude:PRD-0014-P0017-U01:S002,INTEROP.domestic,PROC.pilot_learning,decision,finding,1.0,raw_equal,7edcec0dad1a2180e1a60c7a928ed45362511de9b0f84847aa5ec746b2493b5c
PC-00871,Martin,False,en|openai_only,openai_only,CA_Jasper_III_2018,17,en,PRD-0014-P0017-U01,,openai:PRD-0014-P0017-U01:S002,,PROC.pilot_learning,,finding,,,,f0450267a803e30611ea02b4493a29749ef18bd027b3f321235400a0e7519cdc
PC-00872,Dominik,False,en|both,both,CA_Jasper_III_2018,18,en,PRD-0014-P0018-U01,,openai:PRD-0014-P0018-U01:S001,claude:PRD-0014-P0018-U01:S001,TECH.DLT,TECH.DLT,decision,finding,1.0,raw_equal,39829da3b3af17aca02f61136f06e11554ce4d8b1d38d3bd1b09c78919ec79bc
PC-00873,Dominik,False,en|claude_only,claude_only,CA_Jasper_III_2018,18,en,PRD-0014-P0018-U01,,,claude:PRD-0014-P0018-U01:S004,,SYS.design,,finding,,,7f22f7e992de48e97871bb6ff0abfdce020dd1b47f01d61a83dd16f46016fd7a
PC-00874,Dominik,False,en|both,both,CA_Jasper_III_2018,18,en,PRD-0014-P0018-U01,,openai:PRD-0014-P0018-U01:S003,claude:PRD-0014-P0018-U01:S003,SYS.design,TECH.DLT,decision,finding,1.0,raw_equal,35308e5b990401a67601131b3081c7c39879f2f4ccb68ba483b7df0f96993a9b
PC-00875,Dominik,False,en|both,both,CA_Jasper_III_2018,18,en,PRD-0014-P0018-U01,PRD-0014-P0018-U01,openai:PRD-0014-P0018-U01:S004,claude:PRD-0014-P0018-U01:S002,INTEROP.domestic,TECH.TOKEN.decided_yes,finding,finding,1.0,raw_equal,7f22f7e992de48e97871bb6ff0abfdce020dd1b47f01d61a83dd16f46016fd7a
PC-00876,Martin,False,en|both,both,CA_Jasper_III_2018,18,en,PRD-0014-P0018-U01,PRD-0014-P0018-U01,openai:PRD-0014-P0018-U01:S002,claude:PRD-0014-P0018-U01:S005,TECH.TOKEN.decided_yes,TECH.DLT,decision,finding,1.0,raw_equal,6e9ae8b4351aada01f97eb2d8029ffa3cbfcca52259f4aab8e7d6f3163b96003
PC-00877,Martin,False,en|both,both,CA_Jasper_III_2018,20,en,PRD-0014-P0020-U01,PRD-0014-P0020-U01,openai:PRD-0014-P0020-U01:S003,claude:PRD-0014-P0020-U01:S001,SYS.design,TECH.DLT,decision,finding,1.0,raw_equal,3665682e9a70743cc337d7f8ced3ea3c0df0de794ca7c325a856afe0f50098ab
PC-00878,Martin,False,en|both,both,CA_Jasper_III_2018,20,en,PRD-0014-P0020-U01,PRD-0014-P0020-U01,openai:PRD-0014-P0020-U01:S002,claude:PRD-0014-P0020-U01:S003,SYS.design,SYS.design,decision,finding,1.0,raw_contains,7e129d38fb117c4cf2bd67dd30e03f6b59ef40fde2081e3f791870ca2ada1669
PC-00879,Dominik,False,en|both,both,CA_Jasper_III_2018,20,en,PRD-0014-P0020-U01,,openai:PRD-0014-P0020-U01:S001,claude:PRD-0014-P0020-U01:S002,SYS.design,SYS.design,decision,finding,1.0,raw_equal,a6fdad76a7fbe7bd345d729e2f7c983bdb2e58004aacd86b99fdb363e013d58e
PC-00880,Dominik,False,en|both,both,CA_Jasper_III_2018,21,en,PRD-0014-P0021-U01,PRD-0014-P0021-U01,openai:PRD-0014-P0021-U01:S002,claude:PRD-0014-P0021-U01:S003,SYS.design,SYS.design,decision,finding,1.0,raw_equal,1ce053d7278095084b4a83a9fdb6a54b04a2f6f83615f6c8a1d29b15ee4c3bce
PC-00881,both,True,en|both,both,CA_Jasper_III_2018,21,en,PRD-0014-P0021-U01,PRD-0014-P0021-U01,openai:PRD-0014-P0021-U01:S004,claude:PRD-0014-P0021-U01:S001,INTEROP.domestic,PROC.pilot_learning,finding,finding,1.0,raw_equal,4d1c9396d0976a24c97d63127d27a671be196f1a48f32493c2b97a8095160787
PC-00882,Martin,False,en|both,both,CA_Jasper_III_2018,21,en,PRD-0014-P0021-U01,,openai:PRD-0014-P0021-U01:S005,claude:PRD-0014-P0021-U01:S004,SYS.design,SYS.design,decision,finding,1.0,raw_equal,f96e04ffb584f93bf102b3836e6ee22a1483737a5df01281c440b9094a97d977
PC-00883,Dominik,False,en|both,both,CA_Jasper_III_2018,21,en,PRD-0014-P0021-U01,PRD-0014-P0021-U01,openai:PRD-0014-P0021-U01:S003,claude:PRD-0014-P0021-U01:S002,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,e23f587578a0dec37fd76e8640d6e6b4300d23f1f3964688bd9c5c8d0a0ffd87
PC-00884,Dominik,False,en|openai_only,openai_only,CA_Jasper_III_2018,21,en,PRD-0014-P0021-U01,,openai:PRD-0014-P0021-U01:S001,,SYS.design,,finding,,,,14adaca2608fa230be3a55a0ebbe1f8babb88d3d18291a8e93bd1a2de3809a10
PC-00885,Martin,False,en|both,both,CA_Jasper_III_2018,22,en,PRD-0014-P0022-U01,PRD-0014-P0022-U01,openai:PRD-0014-P0022-U01:S005,claude:PRD-0014-P0022-U01:S006,SYS.design,PROC.pilot_learning,decision,finding,1.0,raw_equal,04d68d43924bb188fb2ef83c4a7bf6396374534bd4542511465e025102575721
PC-00886,Martin,False,en|both,both,CA_Jasper_III_2018,22,en,PRD-0014-P0022-U01,,openai:PRD-0014-P0022-U01:S003,claude:PRD-0014-P0022-U01:S002,SYS.design,SYS.design,decision,finding,1.0,raw_equal,672e1086b276dc6ad15a05ce5979233c196c3be5655085378b597f5f425246f8
PC-00887,Dominik,False,en|both,both,CA_Jasper_III_2018,22,en,PRD-0014-P0022-U01,PRD-0014-P0022-U01,openai:PRD-0014-P0022-U01:S001,claude:PRD-0014-P0022-U01:S005,INTEROP.domestic,SYS.design,finding,finding,1.0,raw_equal,04d68d43924bb188fb2ef83c4a7bf6396374534bd4542511465e025102575721
PC-00888,Dominik,False,en|both,both,CA_Jasper_III_2018,22,en,PRD-0014-P0022-U01,,openai:PRD-0014-P0022-U01:S002,claude:PRD-0014-P0022-U01:S001,OTHER.keep,PROC.pilot_learning,finding,finding,1.0,raw_equal,7bdee04a4c5740e4faedb524a372e832842d5e22038d681ea7594bc8dc193548
